Duration,Start Time,Profile Name,Country,Bookmark,Latest Bookmark,Supplemental Video Type,Attributes,Device Type,FullTitle,Title,Season,Episode,Genre,Director,Casting,Year_of_Release,Country_of_Origin,Awards,Length,Description,english_title
,,,,,,,,,,,,,"Drama, Comedy",,"Jung Hae-in, Jung So-min, Kim Ji-eun, Yun Ji-on, Park Ji-young",2024,KR,,80 min,A woman attempting to reboot her life returns to Korea and becomes entangled with her childhood friend — with whom she shares a complicated history.,
,,,,,,,,,,,,,"Drama, Comedy",,"Jung Hae-in, Jung So-min, Kim Ji-eun, Yun Ji-on, Park Ji-young",2024,KR,,80 min,A woman attempting to reboot her life returns to Korea and becomes entangled with her childhood friend — with whom she shares a complicated history.,
,,,,,,,,,,,,,"Action, Crime, Thriller",Timo Tjahjanto,"Aurora Ribero, Hana Malasan, Andri Mashadi, Adipati Dolken, Kristo Immanuel",2024,"US, ID",,145 min,"Skilled in the art of killing, a young assassin defies her mentor to save a boy from a ruthless crime syndicate — and she'll destroy anyone in her path.",
,,,,,,,,,,,,,"Drama, Comedy",,"Jung Hae-in, Jung So-min, Kim Ji-eun, Yun Ji-on, Park Ji-young",2024,KR,,80 min,A woman attempting to reboot her life returns to Korea and becomes entangled with her childhood friend — with whom she shares a complicated history.,
,,,,,,,,,,,,,"Drama, Comedy",,"Jung Hae-in, Jung So-min, Kim Ji-eun, Yun Ji-on, Park Ji-young",2024,KR,,80 min,A woman attempting to reboot her life returns to Korea and becomes entangled with her childhood friend — with whom she shares a complicated history.,
,,,,,,,,,,,,,"Action, Comedy, Crime",F. Gary Gray,"Kevin Hart, Gugu Mbatha-Raw, Sam Worthington, Vincent D'Onofrio, Úrsula Corberó",2024,US,,107 min,"An international heist crew, led by Cyrus Whitaker, race to lift $500 million in gold from a passenger plane at 40,000 feet.",
,,,,,,,,,,,,,"Drama, Comedy",,"Jung Hae-in, Jung So-min, Kim Ji-eun, Yun Ji-on, Park Ji-young",2024,KR,,80 min,A woman attempting to reboot her life returns to Korea and becomes entangled with her childhood friend — with whom she shares a complicated history.,
,,,,,,,,,,,,,"Action, Comedy, Crime",F. Gary Gray,"Kevin Hart, Gugu Mbatha-Raw, Sam Worthington, Vincent D'Onofrio, Úrsula Corberó",2024,US,,107 min,"An international heist crew, led by Cyrus Whitaker, race to lift $500 million in gold from a passenger plane at 40,000 feet.",
,,,,,,,,,,,,,"Drama, Comedy",,"Jung Hae-in, Jung So-min, Kim Ji-eun, Yun Ji-on, Park Ji-young",2024,KR,,80 min,A woman attempting to reboot her life returns to Korea and becomes entangled with her childhood friend — with whom she shares a complicated history.,
,,,,,,,,,,,,,"Drama, Comedy",,"Jung Hae-in, Jung So-min, Kim Ji-eun, Yun Ji-on, Park Ji-young",2024,KR,,80 min,A woman attempting to reboot her life returns to Korea and becomes entangled with her childhood friend — with whom she shares a complicated history.,
,,,,,,,,,,,,,"Drama, Comedy",,"Jung Hae-in, Jung So-min, Kim Ji-eun, Yun Ji-on, Park Ji-young",2024,KR,,80 min,A woman attempting to reboot her life returns to Korea and becomes entangled with her childhood friend — with whom she shares a complicated history.,
,,,,,,,,,,,,,"Animation, Drama",,"Takeo Otsuka, Yurie Igoma, Megumi Han, Rumi Okubo, Manaka Iwami",2023,JP,,,A small-town doctor gets sucked into the ruthless world of show business when he crosses paths with a popular teen idol who holds a secret.,
,,,,,,,,,,,,,Reality,"Kim Hak-min, Kim Eun-ji","Paik Jong-won, Sung Anh, Nam Doh-hyeong, Kwon Seong-joon, Edward Lee",2024,KR,,60 min,"Eighty ""Black Spoon"" underdog cooks with a knack for flavor face 20 elite ""White Spoon"" chefs in a fierce cooking showdown among 100 contenders.",
,,,,,,,,,,,,,Reality,"Kim Hak-min, Kim Eun-ji","Paik Jong-won, Sung Anh, Nam Doh-hyeong, Kwon Seong-joon, Edward Lee",2024,KR,,60 min,"Eighty ""Black Spoon"" underdog cooks with a knack for flavor face 20 elite ""White Spoon"" chefs in a fierce cooking showdown among 100 contenders.",
,,,,,,,,,,,,,Reality,"Kim Hak-min, Kim Eun-ji","Paik Jong-won, Sung Anh, Nam Doh-hyeong, Kwon Seong-joon, Edward Lee",2024,KR,,60 min,"Eighty ""Black Spoon"" underdog cooks with a knack for flavor face 20 elite ""White Spoon"" chefs in a fierce cooking showdown among 100 contenders.",
,,,,,,,,,,,,,Reality,"Kim Hak-min, Kim Eun-ji","Paik Jong-won, Sung Anh, Nam Doh-hyeong, Kwon Seong-joon, Edward Lee",2024,KR,,60 min,"Eighty ""Black Spoon"" underdog cooks with a knack for flavor face 20 elite ""White Spoon"" chefs in a fierce cooking showdown among 100 contenders.",
,,,,,,,,,,,,,Reality,"Kim Hak-min, Kim Eun-ji","Paik Jong-won, Sung Anh, Nam Doh-hyeong, Kwon Seong-joon, Edward Lee",2024,KR,,60 min,"Eighty ""Black Spoon"" underdog cooks with a knack for flavor face 20 elite ""White Spoon"" chefs in a fierce cooking showdown among 100 contenders.",
,,,,,,,,,,,,,Reality,"Kim Hak-min, Kim Eun-ji","Paik Jong-won, Sung Anh, Nam Doh-hyeong, Kwon Seong-joon, Edward Lee",2024,KR,,60 min,"Eighty ""Black Spoon"" underdog cooks with a knack for flavor face 20 elite ""White Spoon"" chefs in a fierce cooking showdown among 100 contenders.",
,,,,,,,,,,,,,"Drama, Comedy",,"Jung Hae-in, Jung So-min, Kim Ji-eun, Yun Ji-on, Park Ji-young",2024,KR,,80 min,A woman attempting to reboot her life returns to Korea and becomes entangled with her childhood friend — with whom she shares a complicated history.,
,,,,,,,,,,,,,"Drama, Comedy",,"Jung Hae-in, Jung So-min, Kim Ji-eun, Yun Ji-on, Park Ji-young",2024,KR,,80 min,A woman attempting to reboot her life returns to Korea and becomes entangled with her childhood friend — with whom she shares a complicated history.,
,,,,,,,,,,,,,Reality,"Kim Hak-min, Kim Eun-ji","Paik Jong-won, Sung Anh, Nam Doh-hyeong, Kwon Seong-joon, Edward Lee",2024,KR,,60 min,"Eighty ""Black Spoon"" underdog cooks with a knack for flavor face 20 elite ""White Spoon"" chefs in a fierce cooking showdown among 100 contenders.",
,,,,,,,,,,,,,Reality,"Kim Hak-min, Kim Eun-ji","Paik Jong-won, Sung Anh, Nam Doh-hyeong, Kwon Seong-joon, Edward Lee",2024,KR,,60 min,"Eighty ""Black Spoon"" underdog cooks with a knack for flavor face 20 elite ""White Spoon"" chefs in a fierce cooking showdown among 100 contenders.",
,,,,,,,,,,,,,Reality,"Kim Hak-min, Kim Eun-ji","Paik Jong-won, Sung Anh, Nam Doh-hyeong, Kwon Seong-joon, Edward Lee",2024,KR,,60 min,"Eighty ""Black Spoon"" underdog cooks with a knack for flavor face 20 elite ""White Spoon"" chefs in a fierce cooking showdown among 100 contenders.",
,,,,,,,,,,,,,"Crime, Action, Thriller",Jeremy Saulnier,"Aaron Pierre, Don Johnson, AnnaSophia Robb, Emory Cohen, David Denman",2024,US,,132 min,A former Marine confronts corruption in a small town when local law enforcement unjustly seizes the bag of cash he needs to post his cousin's bail.,
,,,,,,,,,,,,,"Comedy, Drama",,"Kristen Bell, Adam Brody, Justine Lupe, Timothy Simons, Jackie Tohn",2024,US,,,"An agnostic sex podcaster and a newly single rabbi fall in love, but can their relationship survive their wildly different lives and meddling families?",
,,,,,,,,,,,,,"Action, Thriller, Mystery",Nithilan Saminathan,"Vijay Sethupathi, Anurag Kashyap, Sachana Namidass, Natarajan Subramaniam, Abhirami",2024,IN,,141 min,"A barber seeks vengeance after his home is burglarized, cryptically telling police his ""Lakshmi"" has been taken, leaving them uncertain if it's a person or object, jeer at his request until they learn what they're really looking for.",
,,,,,,,,,,,,,Reality,"Kim Hak-min, Kim Eun-ji","Paik Jong-won, Sung Anh, Nam Doh-hyeong, Kwon Seong-joon, Edward Lee",2024,KR,,60 min,"Eighty ""Black Spoon"" underdog cooks with a knack for flavor face 20 elite ""White Spoon"" chefs in a fierce cooking showdown among 100 contenders.",
,,,,,,,,,,,,,Reality,"Kim Hak-min, Kim Eun-ji","Paik Jong-won, Sung Anh, Nam Doh-hyeong, Kwon Seong-joon, Edward Lee",2024,KR,,60 min,"Eighty ""Black Spoon"" underdog cooks with a knack for flavor face 20 elite ""White Spoon"" chefs in a fierce cooking showdown among 100 contenders.",
,,,,,,,,,,,,,Reality,"Kim Hak-min, Kim Eun-ji","Paik Jong-won, Sung Anh, Nam Doh-hyeong, Kwon Seong-joon, Edward Lee",2024,KR,,60 min,"Eighty ""Black Spoon"" underdog cooks with a knack for flavor face 20 elite ""White Spoon"" chefs in a fierce cooking showdown among 100 contenders.",
,,,,,,,,,,,,,Reality,"Kim Hak-min, Kim Eun-ji","Paik Jong-won, Sung Anh, Nam Doh-hyeong, Kwon Seong-joon, Edward Lee",2024,KR,,60 min,"Eighty ""Black Spoon"" underdog cooks with a knack for flavor face 20 elite ""White Spoon"" chefs in a fierce cooking showdown among 100 contenders.",
,,,,,,,,,,,,,Reality,"Kim Hak-min, Kim Eun-ji","Paik Jong-won, Sung Anh, Nam Doh-hyeong, Kwon Seong-joon, Edward Lee",2024,KR,,60 min,"Eighty ""Black Spoon"" underdog cooks with a knack for flavor face 20 elite ""White Spoon"" chefs in a fierce cooking showdown among 100 contenders.",
,,,,,,,,,,,,,Reality,"Kim Hak-min, Kim Eun-ji","Paik Jong-won, Sung Anh, Nam Doh-hyeong, Kwon Seong-joon, Edward Lee",2024,KR,,60 min,"Eighty ""Black Spoon"" underdog cooks with a knack for flavor face 20 elite ""White Spoon"" chefs in a fierce cooking showdown among 100 contenders.",
,,,,,,,,,,,,,Reality,"Kim Hak-min, Kim Eun-ji","Paik Jong-won, Sung Anh, Nam Doh-hyeong, Kwon Seong-joon, Edward Lee",2024,KR,,60 min,"Eighty ""Black Spoon"" underdog cooks with a knack for flavor face 20 elite ""White Spoon"" chefs in a fierce cooking showdown among 100 contenders.",
,,,,,,,,,,,,,Reality,"Kim Hak-min, Kim Eun-ji","Paik Jong-won, Sung Anh, Nam Doh-hyeong, Kwon Seong-joon, Edward Lee",2024,KR,,60 min,"Eighty ""Black Spoon"" underdog cooks with a knack for flavor face 20 elite ""White Spoon"" chefs in a fierce cooking showdown among 100 contenders.",
,,,,,,,,,,,,,Reality,"Kim Hak-min, Kim Eun-ji","Paik Jong-won, Sung Anh, Nam Doh-hyeong, Kwon Seong-joon, Edward Lee",2024,KR,,60 min,"Eighty ""Black Spoon"" underdog cooks with a knack for flavor face 20 elite ""White Spoon"" chefs in a fierce cooking showdown among 100 contenders.",
,,,,,,,,,,,,,Reality,"Kim Hak-min, Kim Eun-ji","Paik Jong-won, Sung Anh, Nam Doh-hyeong, Kwon Seong-joon, Edward Lee",2024,KR,,60 min,"Eighty ""Black Spoon"" underdog cooks with a knack for flavor face 20 elite ""White Spoon"" chefs in a fierce cooking showdown among 100 contenders.",
,,,,,,,,,,,,,Reality,"Kim Hak-min, Kim Eun-ji","Paik Jong-won, Sung Anh, Nam Doh-hyeong, Kwon Seong-joon, Edward Lee",2024,KR,,60 min,"Eighty ""Black Spoon"" underdog cooks with a knack for flavor face 20 elite ""White Spoon"" chefs in a fierce cooking showdown among 100 contenders.",
,,,,,,,,,,,,,Reality,"Kim Hak-min, Kim Eun-ji","Paik Jong-won, Sung Anh, Nam Doh-hyeong, Kwon Seong-joon, Edward Lee",2024,KR,,60 min,"Eighty ""Black Spoon"" underdog cooks with a knack for flavor face 20 elite ""White Spoon"" chefs in a fierce cooking showdown among 100 contenders.",
,,,,,,,,,,,,,Reality,"Kim Hak-min, Kim Eun-ji","Paik Jong-won, Sung Anh, Nam Doh-hyeong, Kwon Seong-joon, Edward Lee",2024,KR,,60 min,"Eighty ""Black Spoon"" underdog cooks with a knack for flavor face 20 elite ""White Spoon"" chefs in a fierce cooking showdown among 100 contenders.",
,,,,,,,,,,,,,Reality,"Kim Hak-min, Kim Eun-ji","Paik Jong-won, Sung Anh, Nam Doh-hyeong, Kwon Seong-joon, Edward Lee",2024,KR,,60 min,"Eighty ""Black Spoon"" underdog cooks with a knack for flavor face 20 elite ""White Spoon"" chefs in a fierce cooking showdown among 100 contenders.",
,,,,,,,,,,,,,Reality,"Kim Hak-min, Kim Eun-ji","Paik Jong-won, Sung Anh, Nam Doh-hyeong, Kwon Seong-joon, Edward Lee",2024,KR,,60 min,"Eighty ""Black Spoon"" underdog cooks with a knack for flavor face 20 elite ""White Spoon"" chefs in a fierce cooking showdown among 100 contenders.",
,,,,,,,,,,,,,Reality,"Kim Hak-min, Kim Eun-ji","Paik Jong-won, Sung Anh, Nam Doh-hyeong, Kwon Seong-joon, Edward Lee",2024,KR,,60 min,"Eighty ""Black Spoon"" underdog cooks with a knack for flavor face 20 elite ""White Spoon"" chefs in a fierce cooking showdown among 100 contenders.",
,,,,,,,,,,,,,"Drama, Comedy",,"Jung Hae-in, Jung So-min, Kim Ji-eun, Yun Ji-on, Park Ji-young",2024,KR,,80 min,A woman attempting to reboot her life returns to Korea and becomes entangled with her childhood friend — with whom she shares a complicated history.,
,,,,,,,,,,,,,Reality,"Kim Hak-min, Kim Eun-ji","Paik Jong-won, Sung Anh, Nam Doh-hyeong, Kwon Seong-joon, Edward Lee",2024,KR,,60 min,"Eighty ""Black Spoon"" underdog cooks with a knack for flavor face 20 elite ""White Spoon"" chefs in a fierce cooking showdown among 100 contenders.",
,,,,,,,,,,,,,Reality,"Kim Hak-min, Kim Eun-ji","Paik Jong-won, Sung Anh, Nam Doh-hyeong, Kwon Seong-joon, Edward Lee",2024,KR,,60 min,"Eighty ""Black Spoon"" underdog cooks with a knack for flavor face 20 elite ""White Spoon"" chefs in a fierce cooking showdown among 100 contenders.",
,,,,,,,,,,,,,"Drama, Comedy",,"Jung Hae-in, Jung So-min, Kim Ji-eun, Yun Ji-on, Park Ji-young",2024,KR,,80 min,A woman attempting to reboot her life returns to Korea and becomes entangled with her childhood friend — with whom she shares a complicated history.,
,,,,,,,,,,,,,"Drama, Comedy",,"Jung Hae-in, Jung So-min, Kim Ji-eun, Yun Ji-on, Park Ji-young",2024,KR,,80 min,A woman attempting to reboot her life returns to Korea and becomes entangled with her childhood friend — with whom she shares a complicated history.,
,,,,,,,,,,,,,"Drama, Comedy",,"Jung Hae-in, Jung So-min, Kim Ji-eun, Yun Ji-on, Park Ji-young",2024,KR,,80 min,A woman attempting to reboot her life returns to Korea and becomes entangled with her childhood friend — with whom she shares a complicated history.,
,,,,,,,,,,,,,"Drama, Comedy",,"Jung Hae-in, Jung So-min, Kim Ji-eun, Yun Ji-on, Park Ji-young",2024,KR,,80 min,A woman attempting to reboot her life returns to Korea and becomes entangled with her childhood friend — with whom she shares a complicated history.,
,,,,,,,,,,,,,Reality,"Kim Hak-min, Kim Eun-ji","Paik Jong-won, Sung Anh, Nam Doh-hyeong, Kwon Seong-joon, Edward Lee",2024,KR,,60 min,"Eighty ""Black Spoon"" underdog cooks with a knack for flavor face 20 elite ""White Spoon"" chefs in a fierce cooking showdown among 100 contenders.",
,,,,,,,,,,,,,Reality,"Kim Hak-min, Kim Eun-ji","Paik Jong-won, Sung Anh, Nam Doh-hyeong, Kwon Seong-joon, Edward Lee",2024,KR,,60 min,"Eighty ""Black Spoon"" underdog cooks with a knack for flavor face 20 elite ""White Spoon"" chefs in a fierce cooking showdown among 100 contenders.",
,,,,,,,,,,,,,Reality,"Kim Hak-min, Kim Eun-ji","Paik Jong-won, Sung Anh, Nam Doh-hyeong, Kwon Seong-joon, Edward Lee",2024,KR,,60 min,"Eighty ""Black Spoon"" underdog cooks with a knack for flavor face 20 elite ""White Spoon"" chefs in a fierce cooking showdown among 100 contenders.",
,,,,,,,,,,,,,"Drama, Comedy",,"Jung Hae-in, Jung So-min, Kim Ji-eun, Yun Ji-on, Park Ji-young",2024,KR,,80 min,A woman attempting to reboot her life returns to Korea and becomes entangled with her childhood friend — with whom she shares a complicated history.,
,,,,,,,,,,,,,"Drama, Comedy",,"Jung Hae-in, Jung So-min, Kim Ji-eun, Yun Ji-on, Park Ji-young",2024,KR,,80 min,A woman attempting to reboot her life returns to Korea and becomes entangled with her childhood friend — with whom she shares a complicated history.,
,,,,,,,,,,,,,"Drama, Comedy",,"Jung Hae-in, Jung So-min, Kim Ji-eun, Yun Ji-on, Park Ji-young",2024,KR,,80 min,A woman attempting to reboot her life returns to Korea and becomes entangled with her childhood friend — with whom she shares a complicated history.,
,,,,,,,,,,,,,"Drama, Comedy",,"Jung Hae-in, Jung So-min, Kim Ji-eun, Yun Ji-on, Park Ji-young",2024,KR,,80 min,A woman attempting to reboot her life returns to Korea and becomes entangled with her childhood friend — with whom she shares a complicated history.,
,,,,,,,,,,,,,"Action, Comedy, Crime, Thriller, Adventure","Adil El Arbi, Bilall Fallah","Will Smith, Martin Lawrence, Vanessa Hudgens, Alexander Ludwig, Paola Nuñez",2024,US,,115 min,"After their late former Captain is framed, Lowrey and Burnett try to clear his name, only to end up on the run themselves.",
,,,,,,,,,,,,,"Action, Comedy, Crime",Jason Kim,"Kim Woo-bin, Kim Sung-kyun, Lee Hyun-gul, Park Ji-yeol, Lee Jung-ok",2024,KR,,108 min,A talented martial artist who can't walk past a person in need unites with a probation officer to fight and prevent crime as a martial arts officer.,
,,,,,,,,,,,,,"Mystery, Crime, Drama",Mo Wan-il,"Kim Yun-seok, Yoon Kye-sang, Go Min-si, Lee Jung-eun, Ha Yoon-kyung",2024,KR,,,"One tranquil summer, a mysterious woman checks into a vacation rental — triggering events that disrupt the lives of the owner and those around him.",
,,,,,,,,,,,,,"Action, Comedy, Crime",Jason Kim,"Kim Woo-bin, Kim Sung-kyun, Lee Hyun-gul, Park Ji-yeol, Lee Jung-ok",2024,KR,,108 min,A talented martial artist who can't walk past a person in need unites with a probation officer to fight and prevent crime as a martial arts officer.,
,,,,,,,,,,,,,"Mystery, Crime, Drama",Mo Wan-il,"Kim Yun-seok, Yoon Kye-sang, Go Min-si, Lee Jung-eun, Ha Yoon-kyung",2024,KR,,,"One tranquil summer, a mysterious woman checks into a vacation rental — triggering events that disrupt the lives of the owner and those around him.",
