"Duration","Start Time","Profile Name","Country","Bookmark","Latest Bookmark","Supplemental Video Type","Attributes","Device Type","Title"
"00:03:35","2025-07-02 09:50:48","Celine","TW (Taiwan)","00:03:35","Not latest view","","","Chunghwa Telecom CHTMOD MVPD STB","菜鳥警察大叔：第 1 季：追捕行動（第 15 集）"
"00:37:45","2025-07-02 09:13:01","Celine","TW (Taiwan)","00:42:35","00:42:35","","","Chunghwa Telecom CHTMOD MVPD STB","菜鳥警察大叔：第 1 季：便衣日（第 14 集）"
"00:39:52","2025-07-02 07:33:07","Celine","TW (Taiwan)","00:40:03","Not latest view","","","Chrome PC (Cadmium)","魷魚遊戲：第 3 季：222（第 4 集）"
"00:20:33","2025-07-02 07:06:16","Celine","TW (Taiwan)","01:00:00","01:00:00","","","Chrome PC (Cadmium)","魷魚遊戲：第 3 季：不是你的錯（第 3 集）"
"00:11:03","2025-07-02 05:31:40","Fiona","TW (Taiwan)","00:12:04","Not latest view","","","Edge OSS - Windows (Cadmium)","The Princess’s Gambit: Season 1: Episode 7 (Episode 7)"
"00:36:58","2025-07-02 04:50:41","Fiona","TW (Taiwan)","00:38:08","00:38:08","","","Edge OSS - Windows (Cadmium)","The Princess’s Gambit: Season 1: Episode 6 (Episode 6)"
"00:00:17","2025-07-02 04:50:17","Fiona","TW (Taiwan)","00:00:17","00:00:17","HOOK","Autoplayed: user action: None; ","Edge OSS - Windows (Cadmium)","Lighter & Princess: Season 1_hook_02_16x9"
"00:00:01","2025-07-02 04:39:24","Fiona","TW (Taiwan)","00:00:13","Not latest view","","Autoplayed: user action: None; ","Apple iPhone 13 Pro Max","The Princess’s Gambit: Season 1: Episode 6 (Episode 6)"
"00:37:13","2025-07-02 03:44:18","Fiona","TW (Taiwan)","00:38:23","00:38:23","","","Apple iPhone 13 Pro Max","The Princess’s Gambit: Season 1: Episode 5 (Episode 5)"
"00:43:28","2025-07-02 03:01:16","Fiona","TW (Taiwan)","00:45:08","00:45:08","","","Apple iPhone 13 Pro Max","The Princess’s Gambit: Season 1: Episode 4 (Episode 4)"
"00:37:49","2025-07-02 02:23:17","Fiona","TW (Taiwan)","00:39:30","00:39:30","","","Apple iPhone 13 Pro Max","The Princess’s Gambit: Season 1: Episode 3 (Episode 3)"
"00:23:19","2025-07-02 01:59:56","Fiona","TW (Taiwan)","00:36:55","00:36:55","","","Apple iPhone 13 Pro Max","The Princess’s Gambit: Season 1: Episode 2 (Episode 2)"
"00:12:42","2025-07-01 18:31:50","Celine","TW (Taiwan)","00:39:26","Not latest view","","","Chrome PC (Cadmium)","魷魚遊戲：第 3 季：不是你的錯（第 3 集）"
"00:11:56","2025-07-01 16:11:04","Fiona","TW (Taiwan)","00:13:36","Not latest view","","","Apple iPhone 13 Pro Max","The Princess’s Gambit: Season 1: Episode 2 (Episode 2)"
"00:34:06","2025-07-01 15:30:34","Fiona","TW (Taiwan)","00:37:23","00:37:23","","","Apple iPhone 13 Pro Max","The Princess’s Gambit: Season 1: Episode 1 (Episode 1)"
"00:26:33","2025-07-01 15:30:02","Celine","TW (Taiwan)","00:26:44","Not latest view","","","Chrome PC (Cadmium)","魷魚遊戲：第 3 季：不是你的錯（第 3 集）"
"00:11:31","2025-07-01 15:06:39","Celine","TW (Taiwan)","00:54:09","00:54:09","","","Chrome PC (Cadmium)","魷魚遊戲：第 3 季：星夜（第 2 集）"
"00:14:06","2025-07-01 14:55:12","Fiona","TW (Taiwan)","00:13:51","Not latest view","","","Apple iPhone 13 Pro Max","Forget You Not: Season 1: No Other Choice (Episode 5)"
"00:04:32","2025-07-01 12:49:51","Celine","TW (Taiwan)","00:04:51","Not latest view","","","Chunghwa Telecom CHTMOD MVPD STB","菜鳥警察大叔：第 1 季：便衣日（第 14 集）"
"00:42:17","2025-07-01 12:07:32","Celine","TW (Taiwan)","00:42:17","00:42:17","","","Chunghwa Telecom CHTMOD MVPD STB","菜鳥警察大叔：第 1 季：涉竊疑雲（第 13 集）"
"00:39:32","2025-07-01 11:27:57","Celine","TW (Taiwan)","00:42:22","00:42:22","","","Chunghwa Telecom CHTMOD MVPD STB","菜鳥警察大叔：第 1 季：心傷（第 12 集）"
"00:00:07","2025-07-01 11:27:36","Celine","TW (Taiwan)","00:00:07","00:00:07","","","Chunghwa Telecom CHTMOD MVPD STB","倫敦恐攻：追捕七七炸彈客：迷你影集：第 1 集（第 1 集）"
"00:00:07","2025-07-01 11:27:22","Celine","TW (Taiwan)","00:00:07","00:00:07","HOOK","Autoplayed: user action: None; ","Chunghwa Telecom CHTMOD MVPD STB","Season 1 Trailer : Attack on London: Hunting The 7/7 Bombers"
"00:25:10","2025-07-01 03:33:04","Celine","TW (Taiwan)","00:42:38","Not latest view","","","Chrome PC (Cadmium)","魷魚遊戲：第 3 季：星夜（第 2 集）"
"00:13:23","2025-06-30 19:37:17","Celine","TW (Taiwan)","00:17:28","Not latest view","","Autoplayed: user action: User_Interaction; ","TPV PHTV19AMT0  Smart TV","魷魚遊戲：第 3 季：星夜（第 2 集）"
"00:00:10","2025-06-30 19:36:47","Celine","TW (Taiwan)","00:00:10","00:00:10","HOOK","Autoplayed: user action: None; ","TPV PHTV19AMT0  Smart TV","Detective Conan Movie: Black Iron Submarine_hook_03_16x9"
"00:12:32","2025-06-30 18:36:07","Celine","TW (Taiwan)","00:09:22","Not latest view","","","Chrome PC (Cadmium)","魷魚遊戲：第 3 季：星夜（第 2 集）"
"00:27:50","2025-06-30 17:51:12","Celine","TW (Taiwan)","00:51:07","00:51:07","","","Chrome PC (Cadmium)","魷魚遊戲：第 3 季：鑰匙和小刀（第 1 集）"
"00:00:09","2025-06-30 16:36:01","Fiona","TW (Taiwan)","00:00:15","Not latest view","","","Apple iPhone 13 Pro Max","Forget You Not: Season 1: No Other Choice (Episode 5)"
"00:31:45","2025-06-30 15:57:01","Fiona","TW (Taiwan)","00:49:13","00:49:13","","","Apple iPhone 13 Pro Max","Forget You Not: Season 1: The Reserved Seat (Episode 4)"
"00:16:38","2025-06-30 15:37:15","Fiona","TW (Taiwan)","00:17:18","Not latest view","","","Apple iPad Pro 12.9 inch 3rd Gen Wi-Fi iPad","Forget You Not: Season 1: The Reserved Seat (Episode 4)"
"00:48:12","2025-06-30 14:41:04","Fiona","TW (Taiwan)","00:48:12","00:48:12","","","Apple iPad Pro 12.9 inch 3rd Gen Wi-Fi iPad","Forget You Not: Season 1: When Did We Fall Out Of Love? (Episode 3)"
"00:05:30","2025-06-30 14:34:21","Fiona","TW (Taiwan)","00:38:49","00:38:49","","","Apple iPad Pro 12.9 inch 3rd Gen Wi-Fi iPad","Forget You Not: Season 1: The Most Difficult Person, Me (Episode 2)"
"00:00:35","2025-06-30 14:32:57","Fiona","TW (Taiwan)","00:16:51","Not latest view","","","Apple iPad Pro 12.9 inch 3rd Gen Wi-Fi iPad","The Prisoner of Beauty: Season 1: Episode 19 (Episode 19)"
"00:01:37","2025-06-30 14:30:57","Fiona","TW (Taiwan)","00:03:17","Not latest view","","","Apple iPad Pro 12.9 inch 3rd Gen Wi-Fi iPad","The Princess’s Gambit: Season 1: Episode 1 (Episode 1)"
"00:00:21","2025-06-30 14:30:22","Fiona","TW (Taiwan)","00:33:18","Not latest view","","","Apple iPad Pro 12.9 inch 3rd Gen Wi-Fi iPad","Forget You Not: Season 1: The Most Difficult Person, Me (Episode 2)"
"00:07:47","2025-06-30 13:58:58","Celine","TW (Taiwan)","00:23:17","Not latest view","","","Chrome PC (Cadmium)","魷魚遊戲：第 3 季：鑰匙和小刀（第 1 集）"
"00:02:53","2025-06-30 12:07:01","Celine","TW (Taiwan)","00:02:53","Not latest view","","","Chunghwa Telecom CHTMOD MVPD STB","菜鳥警察大叔：第 1 季：心傷（第 12 集）"
"00:32:57","2025-06-30 12:01:40","Fiona","TW (Taiwan)","00:32:57","Not latest view","","","Edge OSS - Windows (Cadmium)","Forget You Not: Season 1: The Most Difficult Person, Me (Episode 2)"
"00:15:43","2025-06-30 11:32:38","Celine","TW (Taiwan)","00:15:30","Not latest view","","","Chrome PC (Cadmium)","魷魚遊戲：第 3 季：鑰匙和小刀（第 1 集）"
"00:00:04","2025-06-30 11:32:30","Celine","TW (Taiwan)","00:00:04","00:00:04","RECAP","","Chrome PC (Cadmium)","第 2 季（前情提要）：《魷魚遊戲》"
"00:40:21","2025-06-30 11:26:36","Celine","TW (Taiwan)","00:42:16","00:42:16","","","Chunghwa Telecom CHTMOD MVPD STB","菜鳥警察大叔：第 1 季：雷德伍滋（第 11 集）"
"00:37:58","2025-06-30 11:19:25","Fiona","TW (Taiwan)","00:37:58","00:37:58","","","Edge OSS - Windows (Cadmium)","Forget You Not: Season 1: Time Is A Butcher's Knife (Episode 1)"
"00:00:04","2025-06-30 11:19:12","Fiona","TW (Taiwan)","00:00:04","00:00:04","HOOK","Autoplayed: user action: None; ","Edge OSS - Windows (Cadmium)","Autumn's Concerto_hook_05_16x9"
"00:00:20","2025-06-30 11:14:34","Celine","TW (Taiwan)","00:00:20","00:00:20","HOOK","Autoplayed: user action: None; ","Chrome PC (Cadmium)","The Fate of the Furious_hook_04_16x9"
"00:00:15","2025-06-30 11:14:11","Celine","TW (Taiwan)","00:00:15","00:00:15","TRAILER","Autoplayed: user action: None; ","Chrome PC (Cadmium)","預告：《GTA: San Andreas – 最終版》"
"00:00:04","2025-06-30 11:14:05","Celine","TW (Taiwan)","00:00:04","Not latest view","TRAILER","Autoplayed: user action: None; ","Chrome PC (Cadmium)","預告：《未知的首爾》"
"00:00:57","2025-06-30 10:28:16","Fiona","TW (Taiwan)","00:00:57","00:00:57","HOOK","Autoplayed: user action: None; ","Edge OSS - Windows (Cadmium)","Nirvana in Fire: Season 1_hook_primary_16x9"
"00:17:48","2025-06-30 10:09:41","Celine","TW (Taiwan)","00:43:13","00:43:13","","","Chrome PC (Cadmium)","蠻好的人生：第 1 季：第 25 集（第 25 集）"
"00:00:10","2025-06-30 10:06:28","Fiona","TW (Taiwan)","00:00:10","00:00:10","HOOK","Autoplayed: user action: None; ","Edge OSS - Windows (Cadmium)","Season 2 Clip 7: The Devil's Plan"
"00:00:01","2025-06-30 10:03:44","Fiona","TW (Taiwan)","00:00:01","00:00:01","","","Edge OSS - Windows (Cadmium)","Brocade Odyssey: Season 1: Episode 1 (Episode 1)"
"00:00:06","2025-06-30 10:03:36","Fiona","TW (Taiwan)","00:00:06","00:00:06","HOOK","Autoplayed: user action: None; ","Edge OSS - Windows (Cadmium)","Brocade Odyssey: Season 1_hook_01_16x9"
"00:00:21","2025-06-30 10:03:10","Fiona","TW (Taiwan)","00:00:21","00:00:21","HOOK","Autoplayed: user action: None; ","Edge OSS - Windows (Cadmium)","Only For Love (China Show): Season 1_hook_primary_16x9"
"00:00:06","2025-06-30 10:03:00","Fiona","TW (Taiwan)","00:00:06","00:00:06","HOOK","Autoplayed: user action: None; ","Edge OSS - Windows (Cadmium)","Takopi's Original Sin: Season 1_hook_01"
"00:00:12","2025-06-30 10:02:46","Fiona","TW (Taiwan)","00:00:12","00:00:12","HOOK","Autoplayed: user action: None; ","Edge OSS - Windows (Cadmium)","A Better Life: Season 1_hook_01"
"00:00:54","2025-06-30 09:59:35","Fiona","TW (Taiwan)","00:00:00","Not latest view","HOOK","Autoplayed: user action: None; ","Edge OSS - Windows (Cadmium)","Autumn's Concerto_hook_05_16x9"
"00:01:57","2025-06-30 09:54:10","Celine","TW (Taiwan)","00:01:57","Not latest view","","Autoplayed: user action: None; ","Chunghwa Telecom CHTMOD MVPD STB","菜鳥警察大叔：第 1 季：雷德伍滋（第 11 集）"
"00:14:34","2025-06-30 09:39:45","Fiona","TW (Taiwan)","00:16:16","Not latest view","","","Edge OSS - Windows (Cadmium)","The Prisoner of Beauty: Season 1: Episode 19 (Episode 19)"
"00:18:09","2025-06-30 09:35:59","Celine","TW (Taiwan)","00:41:08","00:41:08","","","Chunghwa Telecom CHTMOD MVPD STB","菜鳥警察大叔：第 1 季：血肉（第 10 集）"
"00:05:47","2025-06-30 09:33:54","Fiona","TW (Taiwan)","00:42:56","00:42:56","","","Edge OSS - Windows (Cadmium)","The Prisoner of Beauty: Season 1: Episode 18 (Episode 18)"
"00:10:34","2025-06-30 08:34:25","Fiona","TW (Taiwan)","00:37:10","Not latest view","","","Edge OSS - Windows (Cadmium)","The Prisoner of Beauty: Season 1: Episode 18 (Episode 18)"
"00:23:52","2025-06-30 06:21:02","Celine","TW (Taiwan)","00:25:25","Not latest view","","","Chrome PC (Cadmium)","蠻好的人生：第 1 季：第 25 集（第 25 集）"
"00:27:25","2025-06-30 05:42:32","Fiona","TW (Taiwan)","00:27:25","Not latest view","","","Edge OSS - Windows (Cadmium)","The Prisoner of Beauty: Season 1: Episode 18 (Episode 18)"
"00:04:19","2025-06-30 05:30:51","Fiona","TW (Taiwan)","00:42:20","00:42:20","","","Edge OSS - Windows (Cadmium)","The Prisoner of Beauty: Season 1: Episode 17 (Episode 17)"
"00:00:04","2025-06-30 05:30:42","Fiona","TW (Taiwan)","00:00:04","00:00:04","HOOK","Autoplayed: user action: None; ","Edge OSS - Windows (Cadmium)","Season 1 Clip: Perfect Match"
"00:00:18","2025-06-30 05:30:18","Fiona","TW (Taiwan)","00:00:18","00:00:18","HOOK","Autoplayed: user action: None; ","Edge OSS - Windows (Cadmium)","Till the End of the Moon: Season 1_hook_primary_16x9"
"00:00:07","2025-06-29 18:55:42","Celine","TW (Taiwan)","00:00:07","Not latest view","TRAILER","Autoplayed: user action: None; ","Chrome PC (Cadmium)","預告：《GTA: San Andreas – 最終版》"
"00:00:29","2025-06-29 18:54:54","Celine","TW (Taiwan)","00:01:33","Not latest view","","Autoplayed: user action: None; ","Chrome PC (Cadmium)","蠻好的人生：第 1 季：第 25 集（第 25 集）"
"00:27:44","2025-06-29 18:10:04","Celine","TW (Taiwan)","00:43:09","00:43:09","","","Chrome PC (Cadmium)","蠻好的人生：第 1 季：第 24 集（第 24 集）"
"00:14:04","2025-06-29 16:01:49","Celine","TW (Taiwan)","00:15:25","Not latest view","","","Chrome PC (Cadmium)","蠻好的人生：第 1 季：第 24 集（第 24 集）"
"00:41:41","2025-06-29 14:43:23","Celine","TW (Taiwan)","00:43:08","00:43:08","","","Chrome PC (Cadmium)","蠻好的人生：第 1 季：第 23 集（第 23 集）"
"00:23:00","2025-06-29 14:20:09","Celine","TW (Taiwan)","00:23:01","Not latest view","","","Chunghwa Telecom CHTMOD MVPD STB","菜鳥警察大叔：第 1 季：血肉（第 10 集）"
"00:38:07","2025-06-29 13:41:38","Celine","TW (Taiwan)","00:42:18","00:42:18","","","Chunghwa Telecom CHTMOD MVPD STB","菜鳥警察大叔：第 1 季：對峙（第 9 集）"
"00:41:47","2025-06-29 13:31:15","Celine","TW (Taiwan)","00:43:14","00:43:14","","","Chrome PC (Cadmium)","蠻好的人生：第 1 季：第 22 集（第 22 集）"
"00:14:18","2025-06-29 13:16:29","Celine","TW (Taiwan)","00:43:08","00:43:08","","","Chrome PC (Cadmium)","蠻好的人生：第 1 季：第 21 集（第 21 集）"
"00:28:43","2025-06-29 09:23:20","Celine","TW (Taiwan)","00:28:50","Not latest view","","","Chrome PC (Cadmium)","蠻好的人生：第 1 季：第 21 集（第 21 集）"
"00:04:37","2025-06-29 08:51:37","Celine","TW (Taiwan)","00:05:11","Not latest view","","","Chunghwa Telecom CHTMOD MVPD STB","菜鳥警察大叔：第 1 季：對峙（第 9 集）"
"00:43:06","2025-06-29 08:31:00","Celine","TW (Taiwan)","00:43:06","00:43:06","","","Chrome PC (Cadmium)","蠻好的人生：第 1 季：第 20 集（第 20 集）"
"00:41:18","2025-06-29 08:10:15","Celine","TW (Taiwan)","00:41:18","00:41:18","","","Chunghwa Telecom CHTMOD MVPD STB","菜鳥警察大叔：第 1 季：死亡時間（第 8 集）"
"00:01:35","2025-06-29 08:07:51","Celine","TW (Taiwan)","00:01:35","00:01:35","HOOK","Autoplayed: user action: None; ","Chunghwa Telecom CHTMOD MVPD STB","迷你影集（預告 2）：《瘋狂獨角獸》"
"00:36:05","2025-06-29 07:39:58","Celine","TW (Taiwan)","00:43:01","00:43:01","","","Chrome PC (Cadmium)","蠻好的人生：第 1 季：第 19 集（第 19 集）"
"00:09:07","2025-06-29 05:33:41","Santo","VN (Vietnam)","00:28:07","Not latest view","","","DefaultWidevineAndroidPhone","Diary of a Gigolo: Season 1: Episode 1 (Episode 1)"
"00:08:36","2025-06-29 03:15:14","Santo","VN (Vietnam)","00:19:00","Not latest view","","","DefaultWidevineAndroidPhone","Diary of a Gigolo: Season 1: Episode 1 (Episode 1)"
"00:05:38","2025-06-28 19:35:26","Celine","TW (Taiwan)","00:06:56","Not latest view","","","Chrome PC (Cadmium)","蠻好的人生：第 1 季：第 19 集（第 19 集）"
"00:41:40","2025-06-28 18:53:00","Celine","TW (Taiwan)","00:43:05","00:43:05","","","Chrome PC (Cadmium)","蠻好的人生：第 1 季：第 18 集（第 18 集）"
"00:02:10","2025-06-28 18:50:49","Celine","TW (Taiwan)","00:43:09","00:43:09","","","Chrome PC (Cadmium)","蠻好的人生：第 1 季：第 17 集（第 17 集）"
"00:08:50","2025-06-28 17:46:48","Celine","TW (Taiwan)","00:40:59","Not latest view","","","Chrome PC (Cadmium)","蠻好的人生：第 1 季：第 17 集（第 17 集）"
"00:30:42","2025-06-28 16:34:15","Celine","TW (Taiwan)","00:32:09","Not latest view","","","Chrome PC (Cadmium)","蠻好的人生：第 1 季：第 17 集（第 17 集）"
"00:02:19","2025-06-28 16:31:54","Celine","TW (Taiwan)","00:43:05","00:43:05","","","Chrome PC (Cadmium)","蠻好的人生：第 1 季：第 16 集（第 16 集）"
"00:01:16","2025-06-28 14:13:43","Celine","TW (Taiwan)","00:01:16","00:01:16","HOOK","Autoplayed: user action: None; ","Chunghwa Telecom CHTMOD MVPD STB","A Better Life: Season 1_hook_01"
"00:00:10","2025-06-28 14:13:05","Celine","TW (Taiwan)","00:00:40","Not latest view","","Autoplayed: user action: None; ","Chunghwa Telecom CHTMOD MVPD STB","菜鳥警察大叔：第 1 季：死亡時間（第 8 集）"
"00:41:56","2025-06-28 13:31:07","Celine","TW (Taiwan)","00:41:56","00:41:56","","","Chunghwa Telecom CHTMOD MVPD STB","菜鳥警察大叔：第 1 季：乘車同行（第 7 集）"
"00:03:27","2025-06-28 13:27:35","Celine","TW (Taiwan)","00:42:35","00:42:35","","","Chunghwa Telecom CHTMOD MVPD STB","菜鳥警察大叔：第 1 季：霍克（第 6 集）"
"00:12:34","2025-06-28 13:14:40","Celine","TW (Taiwan)","00:30:43","00:30:43","","","Chunghwa Telecom CHTMOD MVPD STB","玩命關頭8"
"00:04:18","2025-06-28 11:57:29","Fiona","TW (Taiwan)","00:38:02","Not latest view","","","Edge OSS - Windows (Cadmium)","The Prisoner of Beauty: Season 1: Episode 17 (Episode 17)"
"00:00:10","2025-06-28 11:57:18","Fiona","TW (Taiwan)","00:00:10","00:00:10","HOOK","Autoplayed: user action: None; ","Edge OSS - Windows (Cadmium)","The Prisoner of Beauty: Season 1_hook_primary"
"00:31:33","2025-06-28 11:08:36","Fiona","TW (Taiwan)","00:43:54","00:43:54","","","Edge OSS - Windows (Cadmium)","You Are My Secret: Season 1: Episode 32 (Episode 32)"
"00:00:05","2025-06-28 11:08:29","Fiona","TW (Taiwan)","00:00:05","00:00:05","","","Edge OSS - Windows (Cadmium)","You Are My Secret: Season 1: Episode 1 (Episode 1)"
"00:00:14","2025-06-28 11:08:12","Fiona","TW (Taiwan)","00:00:14","00:00:14","HOOK","Autoplayed: user action: None; ","Edge OSS - Windows (Cadmium)","You Are My Secret: Season 1_hook_04_16x9"
"00:09:53","2025-06-28 10:05:52","Fiona","TW (Taiwan)","00:33:52","Not latest view","","","Edge OSS - Windows (Cadmium)","The Prisoner of Beauty: Season 1: Episode 17 (Episode 17)"
"00:00:04","2025-06-28 10:05:47","Fiona","TW (Taiwan)","00:00:04","00:00:04","HOOK","Autoplayed: user action: None; ","Edge OSS - Windows (Cadmium)","The Prisoner of Beauty: Season 1_hook_02"
"00:00:05","2025-06-28 10:05:40","Fiona","TW (Taiwan)","00:00:05","00:00:05","HOOK","Autoplayed: user action: None; ","Edge OSS - Windows (Cadmium)","The Fate of the Furious_hook_04_16x9"
"00:00:12","2025-06-28 10:05:22","Fiona","TW (Taiwan)","00:00:12","00:00:12","HOOK","Autoplayed: user action: None; ","Edge OSS - Windows (Cadmium)","Brocade Odyssey: Season 1_hook_02_16x9"
"00:18:09","2025-06-28 09:22:36","Celine","TW (Taiwan)","00:18:09","Not latest view","","","Chunghwa Telecom CHTMOD MVPD STB","玩命關頭8"
"00:00:04","2025-06-28 09:21:58","Celine","TW (Taiwan)","00:00:04","00:00:04","HOOK","Autoplayed: user action: None; ","Chunghwa Telecom CHTMOD MVPD STB","Whale Store xoxo: Season 1_hook_02"
"00:19:15","2025-06-28 03:20:19","Celine","TW (Taiwan)","00:40:46","Not latest view","","","Chrome PC (Cadmium)","蠻好的人生：第 1 季：第 16 集（第 16 集）"
"00:20:07","2025-06-27 17:18:58","Celine","TW (Taiwan)","00:21:31","Not latest view","","","Chrome PC (Cadmium)","蠻好的人生：第 1 季：第 16 集（第 16 集）"
"00:14:12","2025-06-27 16:54:27","Celine","TW (Taiwan)","00:43:06","00:43:06","","","Chrome PC (Cadmium)","蠻好的人生：第 1 季：第 15 集（第 15 集）"
"00:27:26","2025-06-27 14:35:10","Celine","TW (Taiwan)","00:28:53","Not latest view","","","Chrome PC (Cadmium)","蠻好的人生：第 1 季：第 15 集（第 15 集）"
